Number,Digimon,Stage,Type_x,Attribute,Memory,Equip Slots,Lv 50 HP,Lv50 SP,Lv50 Atk,Lv50 Def,Lv50 Int,Lv50 Spd,Move,SP Cost,Type_y,Power,Inheritable,Description
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Death Claw,10,Fixed,0,No,Fixed damage of 200 to one foe. Absorbs 20% of the damage as HP.
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Power Metal,10,Physical,90,No,"Physical attack, 90 Neutral damage to one foe. 30% chance of increasing attack by 10%."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Death Charm,10,Direct,0,No,Reduce 10% HP from one enemy.
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Razor Wind,10,Physical,30,No,"2-4 physical attacks, 30 Neutral damage to one foe."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Galactic Flare,15,Magic,55,No,"Magic attack, 55 Neutral damage to all foes."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Double Scissor Claw,30,Physical,0,No,"DEF-penetrating attack, double Neutral damage to one foe."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Desolation Claw,15,Physical,115,No,"Physical attack, 115 Neutral damage to one foe. 10% chance of instantly killing target."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Nightmare Syndrome,15,Magic,0,No,Reduce 15% HP from one enemy. 20% chance of putting target to sleep.
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Musical Fist,30,Magic,0,No,"INT-penetrating attack, Neutral damage to all with 10% chance of reducing ATK/INT by 10%."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Berserk Sword,15,Direct,0,No,Inflict Death on one enemy. 30% accuracy.
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Trick or Treat,15,Physical,100,No,"Physical attack, 100 Neutral damage to one foe. Decrease target's INT by 10%."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Winning Knuckle,15,Physical,115,No,"Physical attack, 115 Neutral damage to one foe. 20% chance of stunning target."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Revenge Flame,15,Direct,0,No,Counterattack the enemy when you receive a physical or magic attack.
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Hearts Attack,30,Magic,0,No,"INT-penetrating attack, Neutral damage to one foe. 20% chance of confusing target."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Dead or Alive,25,Magic,110,No,"Magic attack, 110 Neutral damage to one foe. 10% to inflict a status effect, 5% chance of instantly killing target."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Wolf Claw,15,Physical,120,No,"Physical attack, 120 Neutral damage to one foe."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Pandora Dialogue,15,Magic,0,No,Reduces HP of all foes by 20%. Receive damage equal to 10% of HP from recoil.
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Waltz's End,25,Physical,30,No,"3 physical attacks, 30 Neutral damage to all foes."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Judgement of the Blade,25,Physical,30,No,"5 physical attacks, 30 Neutral damage to one foe."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Justice Kick,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 1% chance of increasing ATK by 50%."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Trump Sword,20,Magic,35,No,"4 magic attacks, 35 Neutral damage to one foe."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Smile Warhead,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 50% chance to cause knockback."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Tomahawk Stinger,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 15% chance of confusing target."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Chaos Degradation,25,Direct,0,No,Reduces HP of all foes by 25%.
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Ocean Love,20,Support,0,No,Restore HP to all battle members and recover all status effects.
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Strike Roll,20,Physical,140,No,"Physical attack, 140 Neutral damage to one foe. Tends to critical more often."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Biting Crush,25,Physical,145,No,"Physical attack, 145 Neutral damage to one foe. 15% chance of instantly killing target."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Omni Sword,30,Physical,150,No,"Physical attack, 150 Neutral damage to one foe. 10% chance of dotting target."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Bantyo Blade,20,Physical,150,No,"Physical attack, 150 Neutral damage to one foe. Damage tends to fluctuate."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Soul Digitalization,25,Magic,95,No,"Magic attack, 95 Neutral damage to all foes. 5% chance of instantly killing target."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Breath of the Gods,25,Support,0,No,Nullifies any damage received until next turn.
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Weltgeist,25,Support,0,No,"Nullify all received damage until the next turn, and counterattacks when receiving physical or magic attacks."
136,Knightmon,Ultimate,Data,Neutral,12,2,1140,109,135,158,123,92,Garuru Tomahawk,20,Physical,140,No,"Physical attack, 140 Neutral damage to one foe. Always hits."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Nanomachine Break I,3,Physical,65,Yes,"Physical attack, 65 Thunder damage to one foe. 95% accuracy."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Nanomachine Break II,6,Physical,85,Yes,"Physical attack, 85 Thunder damage to one foe. 95% accuracy."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Nanomachine Break III,9,Physical,105,Yes,"Physical attack, 105 Thunder damage to one foe. 95% accuracy."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Heaven's Thunder I,3,Magic,55,Yes,"Magic attack, 55 Thunder damage to one foe. 95% accuracy."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Heaven's Thunder II,6,Magic,75,Yes,"Magic attack, 75 Thunder damage to one foe. 95% accuracy."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Heaven's Thunder III,9,Magic,95,Yes,"Magic attack, 95 Thunder damage to one foe. 95% accuracy."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Thunder Fall I,4,Physical,30,Yes,"Physical attack, 30 Thunder damage to all foes. 95% accuracy."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Thunder Fall II,7,Physical,45,Yes,"Physical attack, 45 Thunder damage to all foes. 95% accuracy."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Thunder Fall III,10,Physical,75,Yes,"Physical attack, 75 Thunder damage to all foes. 95% accuracy."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Ripping Net,10,Physical,40,Yes,"Physical attack, 40 Thunder damage to one foe. Inflicts Paralyze status effect."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Thunder Cloud,5,Magic,30,No,"2 magic attacks, 30 Electric damage to one foe."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Electric Stun Blast,5,Physical,65,No,"Physical attack, 65 Electric damage to one foe. 15% chance of paralyzing target."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Super Shocker,5,Magic,60,No,"Magic attack, 60 Electric damage to one foe."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Electric Shock,5,Magic,55,No,"Magic attack, 55 Electric damage to one foe. 10% chance of paralyzing target."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Thunder Cloud II,10,Magic,75,No,"Magic attack, 75 Electric damage to one foe. 10% chance of paralyzing target."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Electro Shocker,10,Magic,80,No,"Magic attack, 80 Electric damage to one foe."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Turbo Stinger,10,Physical,25,No,"4 physical attacks, 25 Electric damage to one foe."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Horn Buster,30,Magic,0,No,"INT-penetrating attack, double Electric damage to one foe."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Spiral Sword,15,Physical,110,No,"Physical attack, 110 Electric damage to one foe. Tends to critical more often."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Nitro Stinger,30,Physical,0,No,"DEF-penetrating attack, double Electric damage to one foe."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Vulcan's Hammer,15,Physical,115,No,"Physical attack, 115 Electric damage to one foe."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Lightning Javelin,15,Magic,105,No,"Magic attack, 105 Electric damage to one foe."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Atomic Blaster,15,Physical,250,No,"Physical attack, 250 Electric damage to one foe. Cannot move from recoil for one turn."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Nuclear Laser,30,Physical,0,No,"DEF-penetrating attack, Electric damage to one foe. 30% chance of increasing DEF by 10%."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Energy Bomb,15,Magic,100,No,"Magic attack, 100 Electric damage to one foe. Always hits."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Golden Triangle I,15,Magic,90,No,"Magic attack, 90 Electric damage to one foe. 5% chance of increasing base stats by 10%."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Brain Rupture,20,Magic,115,No,"Magic attack, 115 Electric damage to one foe. 20% chance of confusing target."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Mach Stinger V,20,Physical,20,No,"6 physical attacks, 20 Electric damage to one foe. Tends to critical more often."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Atomic Ray,20,Physical,125,No,"Physical attack, 125 Electric damage to one foe. 20% chance of stunning target."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Giga Blaster,20,Magic,120,No,"Magic attack, 120 Electric damage to one foe."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Infinity Cannon,20,Physical,115,No,"Physical attack, 115 Electric damage to all foes. 80% accuracy."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Terrors Cluster,20,Physical,125,No,"Physical attack, 125 Electric damage to one foe. 25% chance of paralyzing target."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Celestial Blade,20,Magic,80,No,"Magic attack, 80 Electric damage to all foes."
137,Datamon,Ultimate,Virus,Electric,12,2,1180,133,74,114,175,102,Lightning Spear,40,Magic,0,No,"INT-penetrating attack, double Electric damage to one foe. Tends to critical more often."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Heavy Strike I,3,Physical,70,Yes,"Physical attack, 70 Neutral damage to one foe. 95% accuracy."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Heavy Strike II,6,Physical,90,Yes,"Physical attack, 90 Neutral damage to one foe. 95% accuracy."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Heavy Strike III,9,Physical,110,Yes,"Physical attack, 110 Neutral damage to one foe. 95% accuracy."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Power Energy I,3,Magic,60,Yes,"Magic attack, 60 Neutral damage to one foe. 95% accuracy."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Power Energy II,6,Magic,80,Yes,"Magic attack, 80 Neutral damage to one foe. 95% accuracy."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Power Energy III,9,Magic,100,Yes,"Magic attack, 100 Neutral damage to one foe. 95% accuracy."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Mach Rush I,4,Physical,35,Yes,"Physical attack, 35 Neutral damage to all foes. 95% accuracy."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Mach Rush II,7,Physical,50,Yes,"Physical attack, 50 Neutral damage to all foes. 95% accuracy."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Mach Rush III,10,Physical,80,Yes,"Physical attack, 80 Neutral damage to all foes. 95% accuracy."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Physical Drain,3,Physical,50,Yes,"Physical attack, 50 Neutral damage to one foe. Absorb 10% SP."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Spirit Drain,3,Magic,40,Yes,"Magic attack, 40 Neutral damage to one foe. Absorb 10% SP."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Character Reversal,10,Magic,30,Yes,"Magic attack, 30 Neutral damage to one foe. Inflicts Bug status effect."
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Heal,4,Support,0,Yes,Restores a little HP for one party member.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,X-Heal,8,Support,0,Yes,Restores HP for one party member.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Final Heal,16,Support,0,Yes,Restores a lot of HP for one party member.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Aura,10,Support,0,Yes,Restores a little HP for all party members.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,X-Aura,25,Support,0,Yes,Restores HP for all party members.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Final Aura,40,Support,0,Yes,Restores a lot of HP for all party members.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Revive,30,Support,0,Yes,Revive one fallen party member with 50% HP.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Perfect Revival,60,Support,0,Yes,Revive all fallen party members with full HP.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Anti-Poison,4,Support,0,Yes,Recover Poison from one party member and restore some HP.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Anti-Panic,4,Support,0,Yes,Recover Panic from one party member and restore some HP.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Anti-Paralysis,4,Support,0,Yes,Recover Paralyze from one party member and restore some HP.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Anti-Sleep,4,Support,0,Yes,Recover Sleep from one party member and restore some HP.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Anti-Stun,4,Support,0,Yes,Recover Stun from one party member and restore some HP.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Anti-Dot,4,Support,0,Yes,Recover Dot from one party member and restore some HP.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Anti-Bug,4,Support,0,Yes,Recover Bug from one party member and restore some HP.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Restore,8,Support,0,Yes,Remove all status effects from one party member and restore some HP.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Dispel,8,Support,0,Yes,Remove basic debuffs from one party member and restore some HP.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Attack Charge,6,Support,0,Yes,Increases ATK of one member by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Attack Charge Field,20,Support,0,Yes,Increases ATK of all battle members by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Guard Charge,6,Support,0,Yes,Increases DEF of one member by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Guard Charge Field,20,Support,0,Yes,Increases DEF of all battle members by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Mental Charge,6,Support,0,Yes,Increases INT of one member by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Mental Charge Field,20,Support,0,Yes,Increases INT of all battle members by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Speed Charge,6,Support,0,Yes,Increases SPD of one member by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Speed Charge Field,20,Support,0,Yes,Increases SPD of all battle members by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Hit Charge,6,Support,0,Yes,Increases ACC of one battle member by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Agility Charge,6,Support,0,Yes,Increases EVA of one battle member by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Critical Charge,6,Support,0,Yes,Increases CRIT of one battle member by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Attack Break,6,Support,0,Yes,Reduces ATK of one enemy by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Attack Break Field,20,Support,0,Yes,Reduces ATK of all enemies by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Guard Break,6,Support,0,Yes,Reduces DEF of one enemy by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Guard Break Field,20,Support,0,Yes,Reduces DEF of all enemies by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Mental Break,6,Support,0,Yes,Reduces INT of one enemy by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Mental Break Field,20,Support,0,Yes,Reduces INT of all enemies by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Speed Break,6,Support,0,Yes,Reduces SPD of one enemy by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Speed Break Field,20,Support,0,Yes,Reduces SPD of all enemies by 10%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Acceleration Boost,6,Support,0,Yes,Doubles damage output in the next turn.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Cross-Counter,6,Support,0,Yes,Counterattacks the enemy when you receive a physical attack.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Mirror Reflection,6,Support,0,Yes,Counterattacks the enemy when you receive a magic attack.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Status Barrier,16,Support,0,Yes,Make one member immune to all status effects.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Safety Guard,32,Support,0,Yes,Make one member endure all attacks that could kill you once.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Chain Plus,4,Support,0,Yes,Increase COMBO for one member by 50%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Chain Max,8,Support,0,Yes,Increase COMBO for one member by 100%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Chain Minus,4,Support,0,Yes,Reduce COMBO for one enemy by 50%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Chain Loss,8,Support,0,Yes,Reduce COMBO for one enemy by 100%.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Escape Dash,0,Support,0,Yes,Flee from a battle.
138,Paildramon,Ultimate,Free,Neutral,14,1,1280,133,139,124,109,128,Summon,5,Fixed,0,No,Fixed damage of 100 to one foe. 30% chance of increasing INT by 10%.
