Number,Digimon,Stage,Type_x,Attribute,Memory,Equip Slots,Lv 50 HP,Lv50 SP,Lv50 Atk,Lv50 Def,Lv50 Int,Lv50 Spd,Move,SP Cost,Type_y,Power,Inheritable,Description,Efficiency
155,MetalMamemon,Ultimate,Data,Electric,10,3,1040,99,123,153,128,103,Golden Triangle I,15,Magic,90,No,"Magic attack, 90 Electric damage to one foe. 5% chance of increasing base stats by 10%.",6.0
155,MetalMamemon,Ultimate,Data,Electric,10,3,1040,99,123,153,128,103,Brain Rupture,20,Magic,115,No,"Magic attack, 115 Electric damage to one foe. 20% chance of confusing target.",5.75
155,MetalMamemon,Ultimate,Data,Electric,10,3,1040,99,123,153,128,103,Mach Stinger V,20,Physical,20,No,"6 physical attacks, 20 Electric damage to one foe. Tends to critical more often.",1.0
155,MetalMamemon,Ultimate,Data,Electric,10,3,1040,99,123,153,128,103,Atomic Ray,20,Physical,125,No,"Physical attack, 125 Electric damage to one foe. 20% chance of stunning target.",6.25
155,MetalMamemon,Ultimate,Data,Electric,10,3,1040,99,123,153,128,103,Giga Blaster,20,Magic,120,No,"Magic attack, 120 Electric damage to one foe.",6.0
155,MetalMamemon,Ultimate,Data,Electric,10,3,1040,99,123,153,128,103,Infinity Cannon,20,Physical,115,No,"Physical attack, 115 Electric damage to all foes. 80% accuracy.",5.75
155,MetalMamemon,Ultimate,Data,Electric,10,3,1040,99,123,153,128,103,Terrors Cluster,20,Physical,125,No,"Physical attack, 125 Electric damage to one foe. 25% chance of paralyzing target.",6.25
155,MetalMamemon,Ultimate,Data,Electric,10,3,1040,99,123,153,128,103,Celestial Blade,20,Magic,80,No,"Magic attack, 80 Electric damage to all foes.",4.0
155,MetalMamemon,Ultimate,Data,Electric,10,3,1040,99,123,153,128,103,Lightning Spear,40,Magic,0,No,"INT-penetrating attack, double Electric damage to one foe. Tends to critical more often.",0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Heavy Strike I,3,Physical,70,Yes,"Physical attack, 70 Neutral damage to one foe. 95% accuracy.",23.333333333333332
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Heavy Strike II,6,Physical,90,Yes,"Physical attack, 90 Neutral damage to one foe. 95% accuracy.",15.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Heavy Strike III,9,Physical,110,Yes,"Physical attack, 110 Neutral damage to one foe. 95% accuracy.",12.222222222222221
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Power Energy I,3,Magic,60,Yes,"Magic attack, 60 Neutral damage to one foe. 95% accuracy.",20.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Power Energy II,6,Magic,80,Yes,"Magic attack, 80 Neutral damage to one foe. 95% accuracy.",13.333333333333334
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Power Energy III,9,Magic,100,Yes,"Magic attack, 100 Neutral damage to one foe. 95% accuracy.",11.11111111111111
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Mach Rush I,4,Physical,35,Yes,"Physical attack, 35 Neutral damage to all foes. 95% accuracy.",8.75
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Mach Rush II,7,Physical,50,Yes,"Physical attack, 50 Neutral damage to all foes. 95% accuracy.",7.142857142857143
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Mach Rush III,10,Physical,80,Yes,"Physical attack, 80 Neutral damage to all foes. 95% accuracy.",8.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Physical Drain,3,Physical,50,Yes,"Physical attack, 50 Neutral damage to one foe. Absorb 10% SP.",16.666666666666668
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Spirit Drain,3,Magic,40,Yes,"Magic attack, 40 Neutral damage to one foe. Absorb 10% SP.",13.333333333333334
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Character Reversal,10,Magic,30,Yes,"Magic attack, 30 Neutral damage to one foe. Inflicts Bug status effect.",3.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Heal,4,Support,0,Yes,Restores a little HP for one party member.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,X-Heal,8,Support,0,Yes,Restores HP for one party member.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Final Heal,16,Support,0,Yes,Restores a lot of HP for one party member.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Aura,10,Support,0,Yes,Restores a little HP for all party members.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,X-Aura,25,Support,0,Yes,Restores HP for all party members.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Final Aura,40,Support,0,Yes,Restores a lot of HP for all party members.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Revive,30,Support,0,Yes,Revive one fallen party member with 50% HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Perfect Revival,60,Support,0,Yes,Revive all fallen party members with full HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Anti-Poison,4,Support,0,Yes,Recover Poison from one party member and restore some HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Anti-Panic,4,Support,0,Yes,Recover Panic from one party member and restore some HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Anti-Paralysis,4,Support,0,Yes,Recover Paralyze from one party member and restore some HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Anti-Sleep,4,Support,0,Yes,Recover Sleep from one party member and restore some HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Anti-Stun,4,Support,0,Yes,Recover Stun from one party member and restore some HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Anti-Dot,4,Support,0,Yes,Recover Dot from one party member and restore some HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Anti-Bug,4,Support,0,Yes,Recover Bug from one party member and restore some HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Restore,8,Support,0,Yes,Remove all status effects from one party member and restore some HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Dispel,8,Support,0,Yes,Remove basic debuffs from one party member and restore some HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Attack Charge,6,Support,0,Yes,Increases ATK of one member by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Attack Charge Field,20,Support,0,Yes,Increases ATK of all battle members by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Guard Charge,6,Support,0,Yes,Increases DEF of one member by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Guard Charge Field,20,Support,0,Yes,Increases DEF of all battle members by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Mental Charge,6,Support,0,Yes,Increases INT of one member by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Mental Charge Field,20,Support,0,Yes,Increases INT of all battle members by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Speed Charge,6,Support,0,Yes,Increases SPD of one member by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Speed Charge Field,20,Support,0,Yes,Increases SPD of all battle members by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Hit Charge,6,Support,0,Yes,Increases ACC of one battle member by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Agility Charge,6,Support,0,Yes,Increases EVA of one battle member by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Critical Charge,6,Support,0,Yes,Increases CRIT of one battle member by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Attack Break,6,Support,0,Yes,Reduces ATK of one enemy by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Attack Break Field,20,Support,0,Yes,Reduces ATK of all enemies by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Guard Break,6,Support,0,Yes,Reduces DEF of one enemy by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Guard Break Field,20,Support,0,Yes,Reduces DEF of all enemies by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Mental Break,6,Support,0,Yes,Reduces INT of one enemy by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Mental Break Field,20,Support,0,Yes,Reduces INT of all enemies by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Speed Break,6,Support,0,Yes,Reduces SPD of one enemy by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Speed Break Field,20,Support,0,Yes,Reduces SPD of all enemies by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Acceleration Boost,6,Support,0,Yes,Doubles damage output in the next turn.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Cross-Counter,6,Support,0,Yes,Counterattacks the enemy when you receive a physical attack.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Mirror Reflection,6,Support,0,Yes,Counterattacks the enemy when you receive a magic attack.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Status Barrier,16,Support,0,Yes,Make one member immune to all status effects.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Safety Guard,32,Support,0,Yes,Make one member endure all attacks that could kill you once.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Chain Plus,4,Support,0,Yes,Increase COMBO for one member by 50%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Chain Max,8,Support,0,Yes,Increase COMBO for one member by 100%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Chain Minus,4,Support,0,Yes,Reduce COMBO for one enemy by 50%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Chain Loss,8,Support,0,Yes,Reduce COMBO for one enemy by 100%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Escape Dash,0,Support,0,Yes,Flee from a battle.,
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Summon,5,Fixed,0,No,Fixed damage of 100 to one foe. 30% chance of increasing INT by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Double Backhand,5,Physical,20,No,"2 physical attacks, 20 Neutral damage to all foes.",4.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Little Horn,5,Physical,70,No,"Physical attack, 70 Neutral damage to one foe. 10% chance of reducing target's DEF by 10%.",14.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Metal Cannon,5,Physical,70,No,"Physical attack, 70 Neutral damage to one foe. 30% chance of increasing DEF by 10%.",14.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Veemon Headbutt,5,Physical,75,No,"Physical attack, 75 Neutral damage to one foe.",15.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Dumdum Uppercut,10,Physical,90,No,"Physical attack, 90 Neutral damage to one foe. 10% chance of stunning target.",9.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Chrono Breaker,10,Fixed,0,No,Fixed damage of 150 to one foe. 30% chance of reducing target's SPD by 10%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Scissor Claw,20,Physical,0,No,"DEF-penetrating attack, Neutral damage to one foe.",0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Symphony Crusher,20,Magic,0,No,"INT-penetrating attack, Neutral damage to one foe.",0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Meteor Shower,10,Physical,40,No,"Physical attack, 40 Neutral damage to all foes. 90% accuracy. Tends to critical more often.",4.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Lightning Paw,10,Fixed,0,No,Fixed damage of 150 to one foe. 60% chance of confusing target.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Death Claw,10,Fixed,0,No,Fixed damage of 200 to one foe. Absorbs 20% of the damage as HP.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Power Metal,10,Physical,90,No,"Physical attack, 90 Neutral damage to one foe. 30% chance of increasing attack by 10%.",9.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Death Charm,10,Direct,0,No,Reduce 10% HP from one enemy.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Razor Wind,10,Physical,30,No,"2-4 physical attacks, 30 Neutral damage to one foe.",3.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Galactic Flare,15,Magic,55,No,"Magic attack, 55 Neutral damage to all foes.",3.6666666666666665
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Double Scissor Claw,30,Physical,0,No,"DEF-penetrating attack, double Neutral damage to one foe.",0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Desolation Claw,15,Physical,115,No,"Physical attack, 115 Neutral damage to one foe. 10% chance of instantly killing target.",7.666666666666667
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Nightmare Syndrome,15,Magic,0,No,Reduce 15% HP from one enemy. 20% chance of putting target to sleep.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Musical Fist,30,Magic,0,No,"INT-penetrating attack, Neutral damage to all with 10% chance of reducing ATK/INT by 10%.",0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Berserk Sword,15,Direct,0,No,Inflict Death on one enemy. 30% accuracy.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Trick or Treat,15,Physical,100,No,"Physical attack, 100 Neutral damage to one foe. Decrease target's INT by 10%.",6.666666666666667
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Winning Knuckle,15,Physical,115,No,"Physical attack, 115 Neutral damage to one foe. 20% chance of stunning target.",7.666666666666667
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Revenge Flame,15,Direct,0,No,Counterattack the enemy when you receive a physical or magic attack.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Hearts Attack,30,Magic,0,No,"INT-penetrating attack, Neutral damage to one foe. 20% chance of confusing target.",0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Dead or Alive,25,Magic,110,No,"Magic attack, 110 Neutral damage to one foe. 10% to inflict a status effect, 5% chance of instantly killing target.",4.4
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Wolf Claw,15,Physical,120,No,"Physical attack, 120 Neutral damage to one foe.",8.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Pandora Dialogue,15,Magic,0,No,Reduces HP of all foes by 20%. Receive damage equal to 10% of HP from recoil.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Waltz's End,25,Physical,30,No,"3 physical attacks, 30 Neutral damage to all foes.",1.2
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Judgement of the Blade,25,Physical,30,No,"5 physical attacks, 30 Neutral damage to one foe.",1.2
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Justice Kick,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 1% chance of increasing ATK by 50%.",6.5
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Trump Sword,20,Magic,35,No,"4 magic attacks, 35 Neutral damage to one foe.",1.75
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Smile Warhead,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 50% chance to cause knockback.",6.5
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Tomahawk Stinger,20,Physical,130,No,"Physical attack, 130 Neutral damage to one foe. 15% chance of confusing target.",6.5
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Chaos Degradation,25,Direct,0,No,Reduces HP of all foes by 25%.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Ocean Love,20,Support,0,No,Restore HP to all battle members and recover all status effects.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Strike Roll,20,Physical,140,No,"Physical attack, 140 Neutral damage to one foe. Tends to critical more often.",7.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Biting Crush,25,Physical,145,No,"Physical attack, 145 Neutral damage to one foe. 15% chance of instantly killing target.",5.8
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Omni Sword,30,Physical,150,No,"Physical attack, 150 Neutral damage to one foe. 10% chance of dotting target.",5.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Bantyo Blade,20,Physical,150,No,"Physical attack, 150 Neutral damage to one foe. Damage tends to fluctuate.",7.5
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Soul Digitalization,25,Magic,95,No,"Magic attack, 95 Neutral damage to all foes. 5% chance of instantly killing target.",3.8
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Breath of the Gods,25,Support,0,No,Nullifies any damage received until next turn.,0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Weltgeist,25,Support,0,No,"Nullify all received damage until the next turn, and counterattacks when receiving physical or magic attacks.",0.0
156,Monzaemon,Ultimate,Vaccine,Neutral,12,2,1580,93,128,118,119,100,Garuru Tomahawk,20,Physical,140,No,"Physical attack, 140 Neutral damage to one foe. Always hits.",7.0
157,Crowmon,Ultimate,Vaccine,Wind,12,2,890,128,119,104,119,173,Wind Claw I,3,Physical,65,Yes,"Physical attack, 65 Wind damage to one foe. 95% accuracy.",21.666666666666668
157,Crowmon,Ultimate,Vaccine,Wind,12,2,890,128,119,104,119,173,Wind Claw II,6,Physical,85,Yes,"Physical attack, 85 Wind damage to one foe. 95% accuracy.",14.166666666666666
157,Crowmon,Ultimate,Vaccine,Wind,12,2,890,128,119,104,119,173,Wind Claw III,9,Physical,105,Yes,"Physical attack, 105 Wind damage to one foe. 95% accuracy.",11.666666666666666
157,Crowmon,Ultimate,Vaccine,Wind,12,2,890,128,119,104,119,173,Sonic Void I,3,Magic,55,Yes,"Magic attack, 55 Wind damage to one foe. 95% accuracy.",18.333333333333332
157,Crowmon,Ultimate,Vaccine,Wind,12,2,890,128,119,104,119,173,Sonic Void II,6,Magic,75,Yes,"Magic attack, 75 Wind damage to one foe. 95% accuracy.",12.5
157,Crowmon,Ultimate,Vaccine,Wind,12,2,890,128,119,104,119,173,Sonic Void III,9,Magic,95,Yes,"Magic attack, 95 Wind damage to one foe. 95% accuracy.",10.555555555555555
157,Crowmon,Ultimate,Vaccine,Wind,12,2,890,128,119,104,119,173,Gale Storm I,4,Physical,30,Yes,"Physical attack, 30 Wind damage to all foes. 95% accuracy.",7.5
157,Crowmon,Ultimate,Vaccine,Wind,12,2,890,128,119,104,119,173,Gale Storm II,7,Physical,45,Yes,"Physical attack, 45 Wind damage to all foes. 95% accuracy.",6.428571428571429
157,Crowmon,Ultimate,Vaccine,Wind,12,2,890,128,119,104,119,173,Gale Storm III,10,Physical,75,Yes,"Physical attack, 75 Wind damage to all foes. 95% accuracy.",7.5
